Wavelength,Transmission,Interpolated_Intensity,Expected_Counts
3.997796581000000060e+02,7.017999999999999702e-11,2.670717766148950901e-08,1.874309728283333713e-18
3.997881527999999776e+02,1.373699999999999868e-10,2.672864294733476963e-08,3.671713681675376597e-18
3.997966375999999968e+02,0.000000000000000000e+00,2.675008321683703442e-08,0.000000000000000000e+00
3.998051623000000063e+02,7.315000000000000072e-11,2.677162430978274164e-08,1.958344318260607694e-18
3.998136470000000031e+02,2.591999999999999941e-11,2.679306432659461712e-08,6.944762273453324625e-19
3.998221316999999999e+02,0.000000000000000000e+00,2.681450434340649261e-08,0.000000000000000000e+00
3.998306264999999939e+02,0.000000000000000000e+00,2.683596988194214254e-08,0.000000000000000000e+00
3.998391111999999907e+02,8.320999999999998976e-11,2.685740989875401802e-08,2.234805077675321641e-18
3.998476059000000191e+02,0.000000000000000000e+00,2.687887518459942092e-08,0.000000000000000000e+00
3.998561207000000195e+02,0.000000000000000000e+00,2.690039126120199003e-08,0.000000000000000000e+00
3.998646054000000163e+02,3.887999999999999912e-11,2.692183127801386551e-08,1.046720800089179107e-18
3.998731000999999878e+02,7.738000000000000834e-11,2.694329656385912614e-08,2.084872288111419591e-18
3.998815847999999846e+02,6.465999999999999954e-11,2.696473658067100163e-08,1.743539867306186812e-18
3.998900795999999787e+02,0.000000000000000000e+00,2.698620211920665156e-08,0.000000000000000000e+00
3.998985642999999754e+02,5.668000000000000486e-11,2.700764213601852704e-08,1.530793156269530175e-18
3.999070489999999722e+02,1.248000000000000014e-11,2.702908215283039922e-08,3.373229452673233729e-19
3.999155437000000006e+02,8.670000000000000821e-11,2.705054743867580212e-08,2.345282462933192358e-18
3.999240285000000199e+02,2.447999999999999909e-11,2.707198770817807022e-08,6.627222590961991615e-19
3.999325231999999914e+02,4.250000000000000187e-11,2.709345299402333084e-08,1.151471752245991690e-18
3.999410379000000262e+02,1.045500000000000034e-10,2.711496881793565292e-08,2.834869989915172760e-18
3.999495226999999886e+02,5.450000000000000567e-11,2.713640908743777213e-08,1.478934295265358666e-18
3.999580174000000170e+02,5.559000000000000527e-11,2.715787437328317833e-08,1.509706236410812009e-18
3.999665021000000138e+02,0.000000000000000000e+00,2.717931439009505051e-08,0.000000000000000000e+00
3.999749967999999853e+02,2.939999999999999670e-11,2.720077967594031114e-08,7.997029224726450112e-19
3.999834816000000046e+02,9.264000000000000269e-11,2.722221994544257593e-08,2.521866455745800146e-18
3.999919663000000014e+02,4.250000000000000187e-11,2.724365996225445141e-08,1.157855548395814171e-18
4.000004609999999730e+02,0.000000000000000000e+00,2.726512524809971204e-08,0.000000000000000000e+00
4.000089457000000266e+02,0.000000000000000000e+00,2.728656526491172980e-08,0.000000000000000000e+00
4.000174405000000206e+02,0.000000000000000000e+00,2.730803080344738304e-08,0.000000000000000000e+00
4.000259252000000174e+02,7.742000000000000252e-11,2.732947082025925522e-08,2.115847630904471724e-18
4.000344099000000142e+02,9.634999999999999557e-11,2.735091083707113070e-08,2.635260259151803297e-18
4.000429045999999857e+02,5.733999999999999922e-11,2.737237612291639133e-08,1.569532046888025773e-18
4.000513894000000050e+02,8.553999999999999619e-11,2.739381639241865612e-08,2.343267054207491932e-18
4.000598741000000018e+02,5.123000000000000042e-11,2.741525640923052830e-08,1.404483585844879937e-18
4.000683687999999734e+02,1.701999999999999977e-11,2.743672169507578892e-08,4.669730032501899251e-19
4.000768535999999926e+02,0.000000000000000000e+00,2.745816196457805371e-08,0.000000000000000000e+00
4.000853483000000210e+02,8.553999999999999619e-11,2.747962725042345992e-08,2.350607315001222579e-18
4.000938330000000178e+02,2.806000000000000120e-11,2.750106726723533541e-08,7.716799475186235093e-19
4.001023177000000146e+02,9.314999999999999628e-11,2.752250728404720758e-08,2.563721553508997170e-18
4.001108125000000086e+02,0.000000000000000000e+00,2.754397282258286082e-08,0.000000000000000000e+00
4.001192972000000054e+02,0.000000000000000000e+00,2.756541283939473300e-08,0.000000000000000000e+00
4.001277618999999959e+02,9.869999999999999262e-11,2.758680231813968931e-08,2.722817388800387043e-18
4.001362465999999927e+02,2.204999999999999753e-11,2.760824233495156480e-08,6.087617434856819584e-19
4.001447314000000119e+02,7.685999999999999360e-11,2.762968260445382959e-08,2.123617404978321203e-18
4.001532260999999835e+02,1.246600000000000121e-10,2.765114789029909021e-08,3.446992096004684829e-18
4.001617107999999803e+02,0.000000000000000000e+00,2.767258790711096570e-08,0.000000000000000000e+00
4.001701954999999771e+02,2.851999999999999884e-11,2.769402792392283788e-08,7.898336763902793263e-19
4.001786903000000279e+02,4.949999999999999709e-11,2.771549346245863339e-08,1.371916926391702260e-18
4.001871750000000247e+02,3.330000000000000391e-11,2.773693347927050557e-08,9.236398848597078559e-19
4.001956696999999963e+02,2.684000000000000115e-11,2.775839876511576950e-08,7.450354228557073136e-19
4.002041244000000120e+02,4.884000000000000273e-11,2.777976297482733737e-08,1.356763623690567179e-18
4.002126091999999744e+02,6.468000000000000309e-11,2.780120324432945988e-08,1.798181825843229682e-18
4.002211039000000028e+02,1.135200000000000123e-10,2.782266853017486278e-08,3.158429331545450850e-18
4.002295885999999996e+02,1.628000000000000091e-11,2.784410854698673827e-08,4.533020871449441152e-19
4.002380833999999936e+02,1.591000000000000309e-11,2.786557408552239151e-08,4.433412837006613100e-19
4.002465680999999904e+02,2.156000000000000103e-11,2.788701410233426369e-08,6.012440240463267989e-19
4.002550228000000061e+02,3.256000000000000182e-11,2.790837831204583486e-08,9.086967978402123646e-19
4.002635174999999776e+02,5.159999999999999824e-12,2.792984359789109548e-08,1.441179929651180569e-19
4.002720022999999969e+02,5.039999999999999527e-12,2.795128386739336027e-08,1.408744706916625299e-19
4.002804869999999937e+02,0.000000000000000000e+00,2.797272388420523245e-08,0.000000000000000000e+00
4.002889817000000221e+02,1.075000000000000165e-11,2.799418917005063866e-08,3.009375335780444205e-19
4.002974363999999809e+02,8.280000000000000100e-11,2.801555337976206425e-08,2.319687819844298830e-18
4.003059311999999750e+02,3.066000000000000062e-11,2.803701891829771418e-08,8.596150000350079460e-19
4.003144158999999718e+02,4.115999999999999021e-11,2.805845893510958967e-08,1.154886169769110487e-18
4.003229006000000254e+02,5.289000000000001071e-11,2.807989895192160743e-08,1.485145855567134055e-18
4.003313954000000194e+02,1.075000000000000165e-11,2.810136449045726067e-08,3.020896682724156079e-19
4.003398500999999783e+02,0.000000000000000000e+00,2.812272870016868625e-08,0.000000000000000000e+00
4.003483347999999751e+02,8.528000000000000174e-11,2.814416871698055843e-08,2.400134708184101990e-18
4.003568295000000035e+02,6.399999999999999871e-11,2.816563400282596464e-08,1.802600576180861616e-18
4.003652842999999848e+02,3.034000000000000199e-11,2.818699846522778284e-08,8.551935334350109630e-19
4.003737790000000132e+02,4.799999999999999742e-12,2.820846375107318574e-08,1.354006260051512889e-19
4.003822637000000100e+02,9.599999999999999484e-12,2.822990376788505792e-08,2.710070761716965525e-19
4.003907484000000068e+02,0.000000000000000000e+00,2.825134378469693341e-08,0.000000000000000000e+00
4.003992132000000197e+02,5.226000000000000229e-11,2.827273351613228233e-08,1.477533053553073159e-18
4.004076979000000165e+02,4.289999999999999532e-11,2.829417353294415451e-08,1.213820044563304031e-18
4.004161826000000133e+02,2.846999999999999966e-11,2.831561354975603000e-08,8.061455177615542074e-19
4.004246473000000037e+02,0.000000000000000000e+00,2.833700302850098631e-08,0.000000000000000000e+00
4.004331321000000230e+02,8.879999999999999321e-12,2.835844329800325110e-08,2.518229764862688470e-19
4.004416267999999945e+02,7.137000000000000790e-11,2.837990858384851172e-08,2.025474075629268365e-18
4.004500815000000102e+02,6.497999999999999171e-11,2.840127279356007959e-08,1.845514706125533654e-18
4.004585662999999727e+02,4.180000000000000041e-11,2.842271306306220210e-08,1.188069406036000120e-18
4.004670610000000011e+02,2.318000000000000099e-11,2.844417834890760831e-08,6.593360541276783759e-19
4.004755157000000167e+02,0.000000000000000000e+00,2.846554255861917618e-08,0.000000000000000000e+00
4.004840004000000135e+02,9.087000000000000519e-11,2.848698257543105166e-08,2.588612106629419671e-18
4.004924952000000076e+02,0.000000000000000000e+00,2.850844811396670159e-08,0.000000000000000000e+00
4.005009499000000233e+02,8.579999999999999064e-11,2.852981232367827277e-08,2.447857897371595537e-18
4.005094445999999948e+02,0.000000000000000000e+00,2.855127760952353339e-08,0.000000000000000000e+00
4.005178993000000105e+02,3.230000000000000091e-11,2.857264181923510126e-08,9.228963307612937997e-19
4.005263840999999729e+02,3.625999999999999938e-11,2.859408208873722377e-08,1.036821416537611660e-18
4.005348788000000013e+02,0.000000000000000000e+00,2.861554737458262998e-08,0.000000000000000000e+00
4.005433335000000170e+02,0.000000000000000000e+00,2.863691158429419785e-08,0.000000000000000000e+00
4.005518182999999794e+02,2.257000000000000258e-11,2.865835185379632036e-08,6.468190013401830669e-19
4.005602830000000267e+02,0.000000000000000000e+00,2.867974133254141895e-08,0.000000000000000000e+00
4.005687677000000235e+02,1.180300000000000050e-10,2.870118134935329443e-08,3.387600434664169522e-18
4.005772524000000203e+02,4.439999999999999660e-12,2.872262136616516992e-08,1.275284388657733439e-19
4.005857171999999764e+02,0.000000000000000000e+00,2.874401109760037326e-08,0.000000000000000000e+00
4.005942018999999732e+02,0.000000000000000000e+00,2.876545111441224544e-08,0.000000000000000000e+00
4.006026666000000205e+02,8.584000000000001067e-11,2.878684059315734734e-08,2.471062396516626815e-18
4.006111513999999829e+02,0.000000000000000000e+00,2.880828086265946654e-08,0.000000000000000000e+00
4.006196060999999986e+02,4.319999999999999364e-12,2.882964507237103772e-08,1.245440667126428564e-19
4.006281008000000270e+02,1.714999999999999700e-11,2.885111035821644062e-08,4.947965426434119030e-19
4.006365554999999858e+02,2.555000000000000160e-11,2.887247456792786951e-08,7.376917252105571126e-19
4.006450403000000051e+02,3.527999999999999346e-11,2.889391483743013430e-08,1.019377315464534992e-18
4.006535049999999956e+02,0.000000000000000000e+00,2.891530431617509062e-08,0.000000000000000000e+00
4.006619896999999924e+02,5.813999999999999904e-11,2.893674433298696279e-08,1.682382315519862069e-18
4.006704444000000080e+02,0.000000000000000000e+00,2.895810854269853397e-08,0.000000000000000000e+00
4.006789392000000021e+02,6.192000000000000434e-11,2.897957408123418721e-08,1.794415227110021135e-18
4.006873939000000178e+02,4.760000000000000235e-11,2.900093829094575507e-08,1.380444662649017988e-18
4.006958885999999893e+02,0.000000000000000000e+00,2.902240357679101570e-08,0.000000000000000000e+00
4.007043433000000050e+02,0.000000000000000000e+00,2.904376778650258356e-08,0.000000000000000000e+00
4.007128281000000243e+02,8.750000000000000480e-12,2.906520805600485166e-08,2.543205704900424787e-19
4.007212928000000147e+02,6.895000000000000488e-11,2.908659753474980797e-08,2.005520900020999534e-18
4.007297474999999736e+02,5.363999999999999520e-11,2.910796174446123356e-08,1.561351067972900426e-18
4.007382322999999928e+02,0.000000000000000000e+00,2.912940201396349835e-08,0.000000000000000000e+00
4.007466969999999833e+02,4.218000000000000324e-11,2.915079149270845466e-08,1.229580385162442775e-18
4.007551816999999801e+02,7.785000000000000775e-11,2.917223150952033015e-08,2.271058223016157778e-18
4.007636363999999958e+02,0.000000000000000000e+00,2.919359571923189801e-08,0.000000000000000000e+00
4.007721311999999898e+02,0.000000000000000000e+00,2.921506125776755125e-08,0.000000000000000000e+00
4.007805859000000055e+02,0.000000000000000000e+00,2.923642546747912243e-08,0.000000000000000000e+00
4.007890406000000212e+02,0.000000000000000000e+00,2.925778967719069029e-08,0.000000000000000000e+00
4.007975352999999927e+02,8.999999999999999617e-12,2.927925496303595091e-08,2.635132946673235665e-19
4.008059900999999741e+02,8.750000000000000480e-12,2.930061942543776912e-08,2.563804199725804984e-19
4.008144548000000214e+02,8.999999999999999617e-12,2.932200890418286771e-08,2.638980801376458040e-19
4.008229395000000181e+02,0.000000000000000000e+00,2.934344892099474319e-08,0.000000000000000000e+00
4.008313941999999770e+02,1.450000000000000163e-11,2.936481313070616878e-08,4.257897903952394946e-19
4.008398890000000279e+02,1.110000000000000077e-11,2.938627866924196429e-08,3.261876932285858259e-19
4.008483436999999867e+02,0.000000000000000000e+00,2.940764287895338988e-08,0.000000000000000000e+00
4.008567984000000024e+02,1.666000000000000050e-11,2.942900708866496106e-08,4.902872580971582477e-19
4.008652931999999964e+02,0.000000000000000000e+00,2.945047262720061099e-08,0.000000000000000000e+00
4.008737479000000121e+02,0.000000000000000000e+00,2.947183683691218216e-08,0.000000000000000000e+00
4.008822026000000278e+02,2.107999999999999984e-11,2.949320104662375002e-08,6.217166780628286534e-19
4.008906673000000183e+02,2.442000000000000136e-11,2.951459052536870964e-08,7.207463006295038891e-19
4.008991520999999807e+02,4.059000000000000537e-11,2.953603079487082885e-08,1.198867489963807178e-18
4.009076067999999964e+02,5.599999999999999403e-11,2.955739500458240002e-08,1.655214120256614141e-18
4.009160714999999868e+02,0.000000000000000000e+00,2.957878448332735634e-08,0.000000000000000000e+00
4.009245563000000061e+02,1.258000000000000011e-11,2.960022475282962113e-08,3.723708273905966440e-19
4.009330110000000218e+02,0.000000000000000000e+00,2.962158896254118899e-08,0.000000000000000000e+00
4.009414757000000122e+02,0.000000000000000000e+00,2.964297844128614861e-08,0.000000000000000000e+00
4.009499304000000279e+02,0.000000000000000000e+00,2.966434265099771648e-08,0.000000000000000000e+00
4.009584252000000220e+02,3.960000000000000090e-12,2.968580818953336972e-08,1.175558004305521374e-19
4.009668798999999808e+02,0.000000000000000000e+00,2.970717239924479530e-08,0.000000000000000000e+00
4.009753345999999965e+02,3.630000000000000002e-11,2.972853660895636317e-08,1.079145878905115939e-18
4.009837992999999869e+02,0.000000000000000000e+00,2.974992608770132279e-08,0.000000000000000000e+00
4.009922841000000062e+02,0.000000000000000000e+00,2.977136635720358758e-08,0.000000000000000000e+00
4.010007388000000219e+02,3.740000000000000139e-11,2.979273056691515544e-08,1.114248123202626855e-18
4.010092035000000124e+02,0.000000000000000000e+00,2.981412004566011507e-08,0.000000000000000000e+00
4.010176582000000280e+02,1.617000000000000077e-11,2.983548425537168293e-08,4.824397804093600952e-19
4.010261130000000094e+02,3.267000000000000195e-11,2.985684871777350113e-08,9.754232476096603985e-19
4.010346076999999809e+02,5.440000000000000084e-11,2.987831400361876176e-08,1.625380281796860760e-18
4.010430623999999966e+02,4.305000000000000256e-11,2.989967821333032962e-08,1.287181147083870750e-18
4.010515171000000123e+02,0.000000000000000000e+00,2.992104242304189749e-08,0.000000000000000000e+00
4.010599819000000252e+02,0.000000000000000000e+00,2.994243215447724641e-08,0.000000000000000000e+00
4.010684365999999841e+02,2.045999999999999966e-11,2.996379636418867531e-08,6.130592736113003196e-19
4.010768912999999998e+02,5.919999999999999978e-11,2.998516057390024317e-08,1.775121505974894314e-18
4.010853860999999938e+02,4.488000000000000425e-11,3.000662611243589310e-08,1.346697379926123059e-18
4.010938408000000095e+02,1.567999999999999781e-11,3.002799032214746759e-08,4.708388882512722184e-19
4.011022955000000252e+02,4.703999999999999989e-11,3.004935453185903545e-08,1.413521637178649075e-18
4.011107602000000156e+02,0.000000000000000000e+00,3.007074401060398845e-08,0.000000000000000000e+00
4.011192149999999970e+02,0.000000000000000000e+00,3.009210847300580666e-08,0.000000000000000000e+00
